0000244,2019/05/24 15:59:17,1011,-008.4,-03.78,-273.136,-273.150,34.762,20.414,8.08,08.087,0.000,100,9999,9999,9999,9999
0000245,2019/05/24 15:59:17,1021,01413,1.33014,1.32273,1.74811,1.40391,212.765,218.683,-5.918
0000246,2019/05/24 15:59:22,1011,-008.4,-03.74,-273.148,-273.147,34.770,20.417,8.08,08.087,0.000,100,9999,9999,9999,9999
0000247,2019/05/24 15:59:22,1021,01413,1.32839,1.32089,1.74835,1.40421,210.072,216.353,-6.281
0000248,2019/05/24 15:59:27,1011,-008.3,-03.75,-273.144,-273.135,34.782,20.419,8.08,08.088,0.001,100,9999,9999,9999,9999
0000249,2019/05/24 15:59:27,1021,01413,1.33436,1.32045,1.74801,1.40347,218.972,216.799,2.173
0000250,2019/05/24 15:59:32,1011,-008.3,-03.72,-273.147,-273.143,34.790,20.421,8.08,08.087,0.000,100,9999,9999,9999,9999
0000251,2019/05/24 15:59:32,1021,01413,1.34892,1.32359,1.74803,1.40379,237.513,219.773,17.739
0000252,2019/05/24 15:59:37,1011,-008.3,-03.73,-273.141,-273.148,34.797,20.421,8.08,08.087,0.000,100,9999,9999,9999,9999
0000253,2019/05/24 15:59:37,1021,01413,1.33633,1.32367,1.74801,1.40391,220.864,219.707,1.156
0000254,2019/05/24 15:59:42,1011,-008.3,-03.73,-273.148,-273.119,34.808,20.415,8.08,08.087,0.000,100,9999,9999,9999,9999
0000255,2019/05/24 15:59:42,1021,01413,1.33585,1.32680,1.74768,1.40316,221.349,224.014,-2.665
0000256,2019/05/24 15:59:47,1011,-008.1,-03.72,-273.147,-273.146,34.817,20.416,8.08,08.087,0.000,100,9999,9999,9999,9999
0000257,2019/05/24 15:59:47,1021,01413,1.33871,1.32791,1.74773,1.40340,224.724,224.913,-0.189
0000258,2019/05/24 15:59:52,1011,-008.1,-03.69,-273.150,-273.133,34.822,20.419,8.08,08.087,0.001,100,9999,9999,9999,9999
0000259,2019/05/24 15:59:52,1021,01413,1.33760,1.32133,1.74725,1.40332,223.277,217.788,5.489
0000260,2019/05/24 15:59:57,1011,-008.1,-03.69,-273.144,-273.147,34.825,20.416,8.08,08.087,0.000,100,9999,9999,9999,9999
0000261,2019/05/24 15:59:57,1021,01413,1.33325,1.31900,1.74730,1.40339,217.504,215.199,2.305
0000262,2019/05/24 16:00:02,1011,-008.1,-03.70,-273.141,-273.139,34.833,20.418,8.08,08.087,0.000,101,9999,9999,9999,9999
0000263,2019/05/24 16:00:02,1021,01413,1.33121,1.32323,1.74725,1.40329,214.973,219.897,-4.924
0000264,2019/05/24 16:00:07,1011,-008.1,-03.69,-273.147,-273.116,34.842,20.422,8.08,08.087,0.001,101,9999,9999,9999,9999
0000265,2019/05/24 16:00:07,1021,01413,1.32546,1.32268,1.74709,1.40324,207.497,219.332,-11.834
0000266,2019/05/24 16:00:12,1011,-008.1,-03.69,-273.145,-273.140,34.848,20.422,8.08,08.087,0.000,101,9999,9999,9999,9999
0000267,2019/05/24 16:00:12,1021,01413,1.32740,1.31987,1.74710,1.40289,210.610,216.771,-6.161
0000268,2019/05/24 16:00:17,1011,-008.0,-03.69,-273.144,-273.139,34.855,20.420,8.08,08.088,0.000,101,9999,9999,9999,9999
0000269,2019/05/24 16:00:17,1021,01413,1.32642,1.31925,1.74678,1.40293,209.173,215.972,-6.799
